part_id,descr,part_type,min_year,max_year,url,img_url
973pb0099c01,"Torso Fire Flame Badge, Red Belt, Zipper and Collar Print / Black Arms / Yellow Hands",torso,1994,2005,https://rebrickable.com/parts/973pb0099c01/torso-fire-flame-badge+-red-belt+-zipper-and-collar-print-black-arms-yellow-hands,https://img.rebrickable.com/img/pieces/0/973p78.png
973px30c01,Torso Train Logo Small Black on Locomotive Triangle Sign Print / Blue Arms / Yellow Hands,torso,1999,1999,https://rebrickable.com/parts/973px30c01/torso-train-logo-small-black-on-locomotive-triangle-sign-print-blue-arms-yellow-hands,https://img.rebrickable.com/img/ni.png
973pr1703c01,Torso Gold Medallion with Dollar Sign Print / Yellow Arms / Yellow Hands,torso,2011,2011,https://rebrickable.com/parts/973pr1703c01/torso-gold-medallion-with-dollar-sign-print-yellow-arms-yellow-hands,https://img.rebrickable.com/img/pieces/elements/4610026.jpg
973px78ac01,Torso Studios Tube Top and Navel Print - LEGO Logo on Back / Red Arms / Yellow Hands,torso,2001,2012,https://rebrickable.com/parts/973px78ac01/torso-studios-tube-top-and-navel-print-lego-logo-on-back-red-arms-yellow-hands,https://img.rebrickable.com/img/ni.png
973px86c01,Torso SW Loose Dress Lt Gray Folds Print (Leia) / White Arms / Yellow Hands,torso,2000,2000,https://rebrickable.com/parts/973px86c01/torso-sw-loose-dress-lt-gray-folds-print-leia-white-arms-yellow-hands,https://img.rebrickable.com/img/ni.png
62723pat0001,"Torso/Head Martian with Chest Hole, Alien Commander with Marbled Trans Green Pattern",torso,2008,2008,https://rebrickable.com/parts/62723pat0001/torsohead-martian-with-chest-hole+-alien-commander-with-marbled-trans-green-pattern,https://img.rebrickable.com/img/pieces/elements/4534882.jpg
973px107c01,Torso Western Indians Red and White Armor and White Belt Print / Brown Arms / Yellow Hands,torso,1997,2002,https://rebrickable.com/parts/973px107c01/torso-western-indians-red-and-white-armor-and-white-belt-print-brown-arms-yellow-hands,https://img.rebrickable.com/img/ni.png
973pb1221c01,Torso Muscles Outline with Green Lantern Logo Print / Dark Green Arms / Bright Green Hands,torso,2011,2011,https://rebrickable.com/parts/973pb1221c01/torso-muscles-outline-with-green-lantern-logo-print-dark-green-arms-bright-green-hands,https://img.rebrickable.com/img/ni.png
30375pr0003,"Torso Mechanical, Battle Droid with Yellow Dot Insignia Print",torso,2010,2013,https://rebrickable.com/parts/30375pr0003/torso-mechanical+-battle-droid-with-yellow-dot-insignia-print,https://img.rebrickable.com/img/pieces/elements/6038363.jpg
973pb0299c01,Torso Studios White Rope &amp; Patched Collar Print (Hunchback) / Dark Gray Arms / Yellow Hands,torso,2002,2002,https://rebrickable.com/parts/973pb0299c01/torso-studios-white-rope-patched-collar-print-hunchback-dark-gray-arms-yellow-hands,https://img.rebrickable.com/img/pieces/8/973pdg.png
